"","week","category_id","year","total_sales","avg_sales"
"851","02",95640,2016,359,377
"852","02",95642,2017,2,1.5
"853","02",95642,2016,1,1.5
"854","02",95644,2017,2,2
"855","02",95645,2016,10,7.5
"856","02",95645,2017,5,7.5
"857","02",95646,2017,1,1
"858","02",95646,2016,1,1
"859","02",95647,2017,1,1
"860","02",95648,2016,9,5.5
"861","02",95648,2017,2,5.5
"862","02",95652,2016,10,11.5
"863","02",95652,2017,13,11.5
"864","02",95654,2017,29,27
"865","02",95654,2016,25,27
"866","02",95658,2017,15,11.5
"867","02",95658,2016,8,11.5
"868","02",95666,2017,9,5.5
"869","02",95666,2016,2,5.5
"870","02",95667,2017,7,4.5
"871","02",95667,2016,2,4.5
"872","02",95668,2016,1,1.5
"873","02",95668,2017,2,1.5
"874","02",95671,2017,7,4.5
"875","02",95671,2016,2,4.5
"876","02",95672,2017,12,9.5
"877","02",95672,2016,7,9.5
"878","02",95673,2017,12,12
"879","02",95673,2016,12,12
"880","02",95674,2017,183,153.5
"881","02",95674,2016,124,153.5
"882","02",95675,2016,28,29.5
"883","02",95675,2017,31,29.5
"884","02",95676,2017,224,197.5
"885","02",95676,2016,171,197.5
"886","02",95677,2017,11717,9808.5
"887","02",95677,2016,7900,9808.5
"888","02",95678,2017,776,750
"889","02",95678,2016,724,750
"890","02",95679,2016,117,135
"891","02",95679,2017,153,135
"892","02",95680,2017,113,84.5
"893","02",95680,2016,56,84.5
"894","02",95681,2017,15,23.5
"895","02",95681,2016,32,23.5
"896","02",95682,2017,190,203
"897","02",95682,2016,216,203
"898","02",95684,2017,51,45
"899","02",95684,2016,39,45
"900","02",95685,2016,91,77
"901","02",95685,2017,63,77
"902","02",95686,2017,34,37
"903","02",95686,2016,40,37
"904","02",95688,2017,133,136
"905","02",95688,2016,139,136
"906","02",95689,2017,2,2
"907","02",95691,2017,18,18
"908","02",95692,2017,52,64.5
"909","02",95692,2016,77,64.5
"910","02",95694,2017,5,5
"911","02",95695,2017,2,2
"912","02",95699,2017,6,4.5
"913","02",95699,2016,3,4.5
"914","02",95700,2017,14,13.5
"915","02",95700,2016,13,13.5
"916","02",95705,2017,174,88.5
"917","02",95705,2016,3,88.5
"918","02",95707,2017,47,55
"919","02",95707,2016,63,55
"920","02",95708,2017,220,190
"921","02",95708,2016,160,190
"922","02",95709,2017,156,155.5
"923","02",95709,2016,155,155.5
"924","02",95710,2017,54,96.5
"925","02",95710,2016,139,96.5
"926","02",95713,2017,38,38
"927","02",95714,2017,697,614.5
"928","02",95714,2016,532,614.5
"929","02",95715,2017,20,18
"930","02",95715,2016,16,18
"931","02",95716,2017,2285,2152
"932","02",95716,2016,2019,2152
"933","02",95717,2017,3167,2779.5
"934","02",95717,2016,2392,2779.5
"935","02",95718,2017,430,370.5
"936","02",95718,2016,311,370.5
"937","02",95719,2017,6631,5569.5
"938","02",95719,2016,4508,5569.5
"939","02",95720,2017,430,392
"940","02",95720,2016,354,392
"941","02",95721,2017,2024,1939
"942","02",95721,2016,1854,1939
"943","02",95722,2017,42,35
"944","02",95722,2016,28,35
"945","02",95723,2017,43,57
"946","02",95723,2016,71,57
"947","02",95724,2017,155,139
"948","02",95724,2016,123,139
"949","02",95725,2017,142,128
"950","02",95725,2016,114,128
"951","02",95726,2017,24,22.5
"952","02",95726,2016,21,22.5
"953","02",95727,2017,45,46
"954","02",95727,2016,47,46
"955","02",95728,2017,25,24
"956","02",95728,2016,23,24
"957","02",95729,2017,190,161.5
"958","02",95729,2016,133,161.5
"959","02",95730,2017,577,483
"960","02",95730,2016,389,483
"961","02",95731,2017,1305,1119.5
"962","02",95731,2016,934,1119.5
"963","02",95732,2017,1346,1035
"964","02",95732,2016,724,1035
"965","02",95733,2017,127,158.5
"966","02",95733,2016,190,158.5
"967","02",95734,2017,80,82.5
"968","02",95734,2016,85,82.5
"969","02",95735,2017,40,35
"970","02",95735,2016,30,35
"971","02",95736,2017,76,45
"972","02",95736,2016,14,45
"973","02",95737,2017,923,810.5
"974","02",95737,2016,698,810.5
"975","02",95739,2016,47,62.5
"976","02",95739,2017,78,62.5
"977","02",95740,2017,240,187
"978","02",95740,2016,134,187
"979","02",95741,2017,278,309
"980","02",95741,2016,340,309
"981","02",95742,2017,1344,1383
"982","02",95742,2016,1422,1383
"983","02",95743,2017,1033,904.5
"984","02",95743,2016,776,904.5
"985","02",95744,2016,23,26.5
"986","02",95744,2017,30,26.5
"987","02",95746,2017,824,692
"988","02",95746,2016,560,692
"989","02",95747,2017,935,824
"990","02",95747,2016,713,824
"991","02",95748,2017,18,18
"992","02",95748,2016,18,18
"993","02",95749,2016,6,7
"994","02",95749,2017,8,7
"995","02",95750,2017,36,34.5
"996","02",95750,2016,33,34.5
"997","02",95752,2017,22,19
"998","02",95752,2016,16,19
"999","02",95753,2016,6,5
"1000","02",95753,2017,4,5
"1001","02",95754,2017,3,3
"1002","02",95754,2016,3,3
"1003","02",95755,2017,177,157
"1004","02",95755,2016,137,157
"1005","02",95756,2016,208,187.5
"1006","02",95756,2017,167,187.5
"1007","02",95757,2017,103,96.5
"1008","02",95757,2016,90,96.5
"1009","02",95758,2017,595,530.5
"1010","02",95758,2016,466,530.5
"1011","02",95759,2017,4,9
"1012","02",95759,2016,14,9
"1013","02",95760,2017,6,5.5
"1014","02",95760,2016,5,5.5
"1015","02",95761,2017,32,32
"1016","02",95761,2016,32,32
"1017","02",95762,2016,224,268
"1018","02",95762,2017,312,268
"1019","02",95763,2017,210,148
"1020","02",95763,2016,86,148
"1021","02",95764,2017,727,705.5
"1022","02",95764,2016,684,705.5
"1023","02",95765,2016,20,33
"1024","02",95765,2017,46,33
"1025","02",95767,2017,1,2.5
"1026","02",95767,2016,4,2.5
"1027","02",95769,2017,41,38
"1028","02",95769,2016,35,38
"1029","02",95770,2016,2,2
"1030","02",95771,2017,18,14
"1031","02",95771,2016,10,14
"1032","02",95774,2017,277,221.5
"1033","02",95774,2016,166,221.5
"1034","02",95775,2017,78,66
"1035","02",95775,2016,54,66
"1036","02",95776,2017,151,199.5
"1037","02",95776,2016,248,199.5
"1038","02",95777,2017,22,19
"1039","02",95777,2016,16,19
"1040","02",95778,2017,527,681.5
"1041","02",95778,2016,836,681.5
"1042","02",95779,2017,920,794.5
"1043","02",95779,2016,669,794.5
"1044","02",95780,2017,184,198.5
"1045","02",95780,2016,213,198.5
"1046","02",95781,2017,1742,1493
"1047","02",95781,2016,1244,1493
"1048","02",95782,2017,541,478.5
"1049","02",95782,2016,416,478.5
"1050","02",95783,2017,39,34
"1051","02",95783,2016,29,34
"1052","02",95784,2017,80,76
"1053","02",95784,2016,72,76
"1054","02",95785,2017,140,118.5
"1055","02",95785,2016,97,118.5
"1056","02",95786,2017,2068,1634.5
"1057","02",95786,2016,1201,1634.5
"1058","02",95787,2017,172,181.5
"1059","02",95787,2016,191,181.5
"1060","02",95788,2017,1594,1508.5
"1061","02",95788,2016,1423,1508.5
"1062","02",95789,2017,21,19
"1063","02",95789,2016,17,19
"1064","02",95790,2016,29,32.5
"1065","02",95790,2017,36,32.5
"1066","02",95791,2017,162,138
"1067","02",95791,2016,114,138
"1068","02",95792,2016,36,43.5
"1069","02",95792,2017,51,43.5
"1070","02",95793,2017,125,109
"1071","02",95793,2016,93,109
"1072","02",95794,2017,79,76
"1073","02",95794,2016,73,76
"1074","02",95795,2017,546,479
"1075","02",95795,2016,412,479
"1076","02",95797,2017,4076,3658.5
"1077","02",95797,2016,3241,3658.5
"1078","02",95798,2017,2784,2465.5
"1079","02",95798,2016,2147,2465.5
"1080","02",95799,2016,1108,694.5
"1081","02",95799,2017,281,694.5
"1082","02",95800,2017,5210,4399
"1083","02",95800,2016,3588,4399
"1084","02",95801,2017,9003,8894
"1085","02",95801,2016,8785,8894
"1086","02",95802,2017,135,140
"1087","02",95802,2016,145,140
"1088","02",95803,2017,7157,7063.5
"1089","02",95803,2016,6970,7063.5
"1090","02",95804,2017,377,374
"1091","02",95804,2016,371,374
"1092","02",95805,2017,851,777.5
"1093","02",95805,2016,704,777.5
"1094","02",95806,2017,2809,2620.5
"1095","02",95806,2016,2432,2620.5
"1096","02",95807,2017,2490,2220.5
"1097","02",95807,2016,1951,2220.5
"1098","02",95808,2017,134,117.5
"1099","02",95808,2016,101,117.5
"1100","02",95809,2017,17047,14677.5
"1101","02",95809,2016,12308,14677.5
"1102","02",95811,2017,2862,2320.5
"1103","02",95811,2016,1779,2320.5
"1104","02",95815,2017,2160,1895
"1105","02",95815,2016,1630,1895
"1106","02",95816,2017,757,640
"1107","02",95816,2016,523,640
"1108","02",95818,2016,199,283.5
"1109","02",95818,2017,368,283.5
"1110","02",95820,2017,591,541
"1111","02",95820,2016,491,541
"1112","02",95821,2017,697,636
"1113","02",95821,2016,575,636
"1114","02",95823,2016,2458,2431
"1115","02",95823,2017,2404,2431
"1116","02",95828,2016,140,157
"1117","02",95828,2017,174,157
"1118","02",95830,2017,379,263.5
"1119","02",95830,2016,148,263.5
"1120","02",95831,2017,5108,5011
"1121","02",95831,2016,4914,5011
"1122","02",95832,2016,293,300.5
"1123","02",95832,2017,308,300.5
"1124","02",95833,2017,128,108.5
"1125","02",95833,2016,89,108.5
"1126","02",95834,2017,1325,1271.5
"1127","02",95834,2016,1218,1271.5
"1128","02",95835,2017,775,807.5
"1129","02",95835,2016,840,807.5
"1130","02",95851,2016,2,1.5
"1131","02",95851,2017,1,1.5
"1132","02",95852,2017,2714,2501
"1133","02",95852,2016,2288,2501
"1134","02",95853,2017,2579,2324.5
"1135","02",95853,2016,2070,2324.5
"1136","02",95854,2017,13464,12976
"1137","02",95854,2016,12488,12976
"1138","02",95855,2016,1411,1752
"1139","02",95855,2017,2093,1752
"1140","02",95856,2017,3890,3928
"1141","02",95856,2016,3966,3928
"1142","02",95857,2017,11116,9711
"1143","02",95857,2016,8306,9711
"1144","02",95858,2017,7235,6963
"1145","02",95858,2016,6691,6963
"1146","02",95859,2017,3022,2585.5
"1147","02",95859,2016,2149,2585.5
"1148","02",95860,2017,13611,12095
"1149","02",95860,2016,10579,12095
"1150","02",95862,2016,888,872
"1151","02",95862,2017,856,872
"1152","02",95863,2017,454,434.5
"1153","02",95863,2016,415,434.5
"1154","02",95864,2017,386,316.5
"1155","02",95864,2016,247,316.5
"1156","02",95865,2017,2822,2528.5
"1157","02",95865,2016,2235,2528.5
"1158","02",95866,2017,76,74.5
"1159","02",95866,2016,73,74.5
"1160","02",95867,2017,1372,1228
"1161","02",95867,2016,1084,1228
"1162","02",95868,2017,19,20
"1163","02",95868,2016,21,20
"1164","02",95869,2017,405,338.5
"1165","02",95869,2016,272,338.5
"1166","02",95870,2017,1903,1732.5
"1167","02",95870,2016,1562,1732.5
"1168","02",95872,2017,410,370
"1169","02",95872,2016,330,370
"1170","02",95873,2017,386,319.5
"1171","02",95873,2016,253,319.5
"1172","02",95874,2017,249,199
"1173","02",95874,2016,149,199
"1174","02",95875,2017,213,145
"1175","02",95875,2016,77,145
"1176","02",95876,2017,695,621
"1177","02",95876,2016,547,621
"1178","02",95877,2016,142,119.5
"1179","02",95877,2017,97,119.5
"1180","02",95887,2017,2,2.5
"1181","02",95887,2016,3,2.5
"1182","02",95895,2017,66,52
"1183","02",95895,2016,38,52
"1184","02",95901,2017,1441,1250
"1185","02",95901,2016,1059,1250
"1186","02",95902,2017,861,830.5
"1187","02",95902,2016,800,830.5
"1188","02",95903,2017,365,334.5
"1189","02",95903,2016,304,334.5
"1190","02",95904,2017,2172,1982.5
"1191","02",95904,2016,1793,1982.5
"1192","02",95907,2017,1735,1121
"1193","02",95907,2016,507,1121
"1194","02",95908,2017,881,800.5
"1195","02",95908,2016,720,800.5
"1196","02",95909,2017,64,64
"1197","02",95912,2017,2,2
"1198","02",95914,2016,15,15
"1199","02",95917,2016,9,9.5
"1200","02",95917,2017,10,9.5
"1201","02",95921,2017,24,21.5
"1202","02",95921,2016,19,21.5
"1203","02",95922,2017,101,101
"1204","02",95923,2017,121,121
"1205","02",95925,2017,13,13
"1206","02",95926,2017,48,41
"1207","02",95926,2016,34,41
"1208","02",95927,2017,190,250
"1209","02",95927,2016,310,250
"1210","02",95928,2016,81,131
"1211","02",95928,2017,181,131
"1212","02",95929,2016,11,6
"1213","02",95929,2017,1,6
"1214","02",95930,2017,496,486.5
"1215","02",95930,2016,477,486.5
"1216","02",95935,2017,3,3
"1217","02",95936,2017,139,93
"1218","02",95936,2016,47,93
"1219","02",95946,2016,18,18
"1220","02",95952,2017,68,57.5
"1221","02",95952,2016,47,57.5
"1222","02",95954,2017,1285,720.5
"1223","02",95954,2016,156,720.5
"1224","02",95963,2017,10959,11997.5
"1225","02",95963,2016,13036,11997.5
"1226","02",95964,2017,124,104
"1227","02",95964,2016,84,104
"1228","02",95965,2017,129,81.5
"1229","02",95965,2016,34,81.5
"1230","02",95966,2017,282,285.5
"1231","02",95966,2016,289,285.5
"1232","02",95967,2017,2362,1837.5
"1233","02",95967,2016,1313,1837.5
"1234","02",95968,2016,2685,2775
"1235","02",95968,2017,2865,2775
"1236","02",95969,2016,174,158
"1237","02",95969,2017,142,158
"1238","02",95973,2017,121,139.5
"1239","02",95973,2016,158,139.5
"1240","02",95974,2017,152,264
"1241","02",95974,2016,376,264
"1242","02",95984,2017,1476,1194
"1243","02",95984,2016,912,1194
"1244","02",95985,2017,3748,3426
"1245","02",95985,2016,3104,3426
"1246","02",95986,2017,1101,614.5
"1247","02",95986,2016,128,614.5
"1248","02",95988,2017,2244,2471.5
"1249","02",95988,2016,2699,2471.5
"1250","02",95989,2017,278,218.5
"1251","02",95989,2016,159,218.5
"1252","02",95990,2017,19,10
"1253","02",95990,2016,1,10
"1254","02",95991,2017,8485,7730
"1255","02",95991,2016,6975,7730
"1256","02",95992,2017,1470,1290.5
"1257","02",95992,2016,1111,1290.5
"1258","02",95993,2017,363,256
"1259","02",95993,2016,149,256
"1260","02",95994,2017,2,1.5
"1261","02",95994,2016,1,1.5
"1262","02",95995,2017,95,54
"1263","02",95995,2016,13,54
"1264","02",95996,2017,108,86
"1265","02",95996,2016,64,86
"1266","02",95997,2017,1364,1111.5
"1267","02",95997,2016,859,1111.5
"1268","02",95998,2017,1782,1865.5
"1269","02",95998,2016,1949,1865.5
"1270","02",95999,2017,649,593.5
"1271","02",95999,2016,538,593.5
"1272","02",96000,2017,722,688.5
"1273","02",96000,2016,655,688.5
"1274","02",96001,2017,454,412.5
"1275","02",96001,2016,371,412.5
"1276","02",96002,2017,511,446
"1277","02",96002,2016,381,446
"1278","02",96003,2017,272,258
"1279","02",96003,2016,244,258
"1280","02",96004,2017,441,349
"1281","02",96004,2016,257,349
"1282","02",96005,2017,103,86
"1283","02",96005,2016,69,86
"1284","02",96006,2017,1946,1690
"1285","02",96006,2016,1434,1690
"1286","02",96007,2016,803,856
"1287","02",96007,2017,909,856
"1288","02",96008,2017,1167,1075.5
"1289","02",96008,2016,984,1075.5
"1290","02",96009,2017,1255,930
"1291","02",96009,2016,605,930
"1292","02",96010,2017,2153,1843
"1293","02",96010,2016,1533,1843
"1294","02",96011,2017,543,498
"1295","02",96011,2016,453,498
"1296","02",96012,2017,164,178
"1297","02",96012,2016,192,178
"1298","02",96013,2017,5582,5737
"1299","02",96013,2016,5892,5737
"1300","02",96014,2017,3332,2709.5
"1301","02",96014,2016,2087,2709.5
"1302","02",96015,2017,2619,2236
"1303","02",96015,2016,1853,2236
"1304","02",96016,2017,341,282.5
"1305","02",96016,2016,224,282.5
"1306","02",96017,2017,7422,6843.5
"1307","02",96017,2016,6265,6843.5
"1308","02",96018,2017,609,496.5
"1309","02",96018,2016,384,496.5
"1310","02",96019,2016,281,304.5
"1311","02",96019,2017,328,304.5
"1312","02",96020,2017,1161,1072.5
"1313","02",96020,2016,984,1072.5
"1314","02",96021,2017,2786,2514.5
"1315","02",96021,2016,2243,2514.5
"1316","02",96022,2017,1166,1045.5
"1317","02",96022,2016,925,1045.5
"1318","02",96023,2017,1255,856.5
"1319","02",96023,2016,458,856.5
"1320","02",96024,2017,218,239.5
"1321","02",96024,2016,261,239.5
"1322","02",96025,2017,1157,963
"1323","02",96025,2016,769,963
"1324","02",96026,2017,3738,3295.5
"1325","02",96026,2016,2853,3295.5
"1326","02",96027,2017,3259,3065
"1327","02",96027,2016,2871,3065
"1328","02",96028,2017,162,339
"1329","02",96028,2016,516,339
"1330","02",96029,2017,2792,2045
"1331","02",96029,2016,1298,2045
"1332","02",96030,2016,1088,983
"1333","02",96030,2017,878,983
"1334","02",96033,2017,2291,1952.5
"1335","02",96033,2016,1614,1952.5
"1336","02",96034,2017,4523,4785.5
"1337","02",96034,2016,5048,4785.5
"1338","02",96035,2017,3853,2587
"1339","02",96035,2016,1321,2587
"1340","02",96036,2017,2228,2032.5
"1341","02",96036,2016,1837,2032.5
"1342","03",95052,2017,1025,847
"1343","03",95052,2016,669,847
"1344","03",95056,2017,106,67
"1345","03",95056,2016,28,67
"1346","03",95061,2017,31,22
"1347","03",95061,2016,13,22
"1348","03",95062,2017,982,746.5
"1349","03",95062,2016,511,746.5
"1350","03",95063,2017,48,40
"1351","03",95063,2016,32,40
"1352","03",95064,2017,3239,1681.5
"1353","03",95064,2016,124,1681.5
"1354","03",95065,2016,876,919
"1355","03",95065,2017,962,919
"1356","03",95067,2017,127,126
"1357","03",95067,2016,125,126
"1358","03",95070,2017,276,257
"1359","03",95070,2016,238,257
"1360","03",95071,2017,6370,5920.5
"1361","03",95071,2016,5471,5920.5
"1362","03",95072,2017,22976,21053.5
"1363","03",95072,2016,19131,21053.5
"1364","03",95073,2017,10905,10486.5
"1365","03",95073,2016,10068,10486.5
"1366","03",95075,2017,75,75
"1367","03",95075,2016,75,75
"1368","03",95076,2017,581,445.5
"1369","03",95076,2016,310,445.5
"1370","03",95083,2017,32,28
"1371","03",95083,2016,24,28
"1372","03",95084,2016,23,19
"1373","03",95084,2017,15,19
"1374","03",95085,2016,26,26
"1375","03",95085,2017,26,26
"1376","03",95086,2017,1145,1090
"1377","03",95086,2016,1035,1090
"1378","03",95087,2017,506,586
"1379","03",95087,2016,666,586
"1380","03",95088,2017,145,145.5
"1381","03",95088,2016,146,145.5
"1382","03",95089,2017,537,489.5
"1383","03",95089,2016,442,489.5
"1384","03",95090,2017,123,89.5
"1385","03",95090,2016,56,89.5
"1386","03",95091,2017,88,75
"1387","03",95091,2016,62,75
"1388","03",95176,2017,89,83.5
"1389","03",95176,2016,78,83.5
"1390","03",95183,2016,120,127
"1391","03",95183,2017,134,127
"1392","03",95184,2017,125,132
"1393","03",95184,2016,139,132
"1394","03",95191,2017,3,3
"1395","03",95192,2016,106,119.5
"1396","03",95192,2017,133,119.5
"1397","03",95197,2017,1,1
"1398","03",95200,2017,65,65
"1399","03",95201,2017,8,8
"1400","03",95226,2017,49,38.5
"1401","03",95226,2016,28,38.5
"1402","03",95237,2017,2,2
"1403","03",95238,2017,27,17.5
"1404","03",95238,2016,8,17.5
"1405","03",95249,2016,52,49
"1406","03",95249,2017,46,49
"1407","03",95250,2017,5,3
"1408","03",95250,2016,1,3
"1409","03",95252,2016,6,4
"1410","03",95252,2017,2,4
"1411","03",95253,2017,433,384
"1412","03",95253,2016,335,384
"1413","03",95254,2016,442,475.5
"1414","03",95254,2017,509,475.5
"1415","03",95256,2017,31,18
"1416","03",95256,2016,5,18
"1417","03",95260,2016,2,1.5
"1418","03",95260,2017,1,1.5
"1419","03",95267,2016,2,2
"1420","03",95288,2016,11,10
"1421","03",95288,2017,9,10
"1422","03",95314,2017,1,1
"1423","03",95384,2017,371,224.5
"1424","03",95384,2016,78,224.5
"1425","03",95385,2017,456,278
"1426","03",95385,2016,100,278
"1427","03",95387,2017,1095,548
"1428","03",95387,2016,1,548
"1429","03",95388,2017,218,140
"1430","03",95388,2016,62,140
"1431","03",95396,2016,32,30.5
"1432","03",95396,2017,29,30.5
"1433","03",95400,2017,541,432
"1434","03",95400,2016,323,432
"1435","03",95402,2017,2910,3014
"1436","03",95402,2016,3118,3014
"1437","03",95405,2017,1041,917.5
"1438","03",95405,2016,794,917.5
"1439","03",95414,2016,14,15
"1440","03",95414,2017,16,15
"1441","03",95415,2017,1,1
"1442","03",95416,2017,3,2.5
"1443","03",95416,2016,2,2.5
"1444","03",95417,2017,1,1
"1445","03",95419,2016,7,8.5
"1446","03",95419,2017,10,8.5
"1447","03",95420,2016,1,1
"1448","03",95420,2017,1,1
"1449","03",95421,2017,4,4
"1450","03",95422,2016,8,8
"1451","03",95422,2017,8,8
"1452","03",95423,2017,16,15.5
"1453","03",95423,2016,15,15.5
"1454","03",95424,2017,9,5.5
"1455","03",95424,2016,2,5.5
"1456","03",95425,2017,1,1
"1457","03",95427,2016,1,1
"1458","03",95432,2017,8,6
"1459","03",95432,2016,4,6
"1460","03",95433,2016,21,28.5
"1461","03",95433,2017,36,28.5
"1462","03",95434,2017,9,6.5
"1463","03",95434,2016,4,6.5
"1464","03",95435,2017,47,41.5
"1465","03",95435,2016,36,41.5
"1466","03",95436,2016,56,75.5
"1467","03",95436,2017,95,75.5
"1468","03",95437,2017,178,144
"1469","03",95437,2016,110,144
"1470","03",95468,2016,37,30
"1471","03",95468,2017,23,30
"1472","03",95469,2016,79,75
"1473","03",95469,2017,71,75
"1474","03",95470,2017,628,489.5
